spt_id,cv_fold,is_bb,p_audio
20BOju91NaEFK5Py4VJ2pp,1,1,0.5
0i5el041vd6nxrGEU8QRxy,0,1,0.30434781312942505
2wujUp0aQsgQsXaDYXbQsf,3,0,0.625
7uui6vJjtVTyFBvsAhcXOU,3,0,0.38461539149284363
0wHFktze2PHC5jDt3B17DC,1,1,0.8275862336158752
04DCCbYhogCn0M5mdTgbhd,0,0,0.20000000298023224
0RxtndMsfgaTzHuM5C3BBg,2,0,0.2666666805744171
6KmrCHbuNOsdoeDOpwetr7,3,0,0.7450980544090271
4pAl7FkDMNBsjykPXo91B3,0,1,0.6530612111091614
0wXThIDxO3YRJCpPgnmbkw,4,1,0.3499999940395355
0SGkqnVQo9KPytSri1H6cF,3,1,1.0
4NPJJpgmAb29HXKgzU396B,3,0,0.0
3cHyrEgdyYRjgJKSOiOtcS,0,1,0.5254237055778503
5oO3drDxtziYU2H1X23ZIp,0,1,0.6315789222717285
7FpBQ067pHB67deawpbbcY,0,1,0.6315789222717285
1a73gcEg6h6Re6hHXoVltJ,3,1,0.7450980544090271
60n0qy7AhVhoBJoH6IY62b,0,0,0.6530612111091614
7gpy7sfWPNuOKmUNs3XQYE,2,0,0.4375
0l1KmytAjlHMSni4mjSFFz,2,0,0.1818181872367859
2FdlazENi4Cz960NQP8vQF,1,0,0.0
0vbtURX4qv1l7besfwmnD8,0,1,0.6530612111091614
4ZzbcSm6MxnC15BcDqEYyK,3,0,0.38461539149284363
7a53HqqArd4b9NF4XAmlbI,1,1,0.5
0wI7QkCcs8FUQE1OkXUIqd,0,1,0.8333333134651184
4cCGGuqCQMeNsa7DQPrx2H,2,0,0.1818181872367859
3VjxkoKZ4UvDrkLjw9hkyp,3,0,0.43939393758773804
2JzZzZUQj3Qff7wapcbKjc,0,1,0.8333333134651184
5CCr8msaN3MhgqBoa9yWhH,3,1,0.43939393758773804
0lx2cLdOt3piJbcaXIV74f,4,1,0.6000000238418579
56baab14qPpWQDgJAz8Yql,0,0,0.30434781312942505
4h9wh7iOZ0GGn8QVp4RAOB,2,1,0.4375
0oCNRAmwLo4zHDpCKpjQtI,2,0,0.1818181872367859
1BTj47Up5m8601KOFrTvkj,4,0,0.6904761791229248
2bJvI42r8EF3wxjOuDav4r,1,1,0.8275862336158752
6b8Be6ljOzmkOmFslEb23P,2,1,1.0
2tJvfpgftWLqbn3lUwnc7v,2,0,0.4166666567325592
52okn5MNA47tk87PeZJLEL,0,1,0.8333333134651184
09CtPGIpYB4BrO8qb1RGsF,4,1,0.6904761791229248
0FZ4Dmg8jJJAPJnvBIzD9z,1,1,0.8275862336158752
3NLnwwAQbbFKcEcV8hDItk,2,1,0.6571428775787354
7qvxFz3JodM0A7xEM7k3YD,1,1,0.7323943376541138
7g1KHFtfJF1Xhp3QNIoEfH,0,0,0.6530612111091614
1hRjSRDp3yJUnOOPHSphps,1,0,0.5
2yS9BlRbvQ17F0Vp92kvcj,2,0,0.6499999761581421
040I32EKLxQrkuxQu1pqvT,0,1,0.5254237055778503
7LdeARrgXe9xRNlT9JCd6i,2,0,0.09090909361839294
2Nfl9Z37KVuVtao3utRNjc,0,0,0.30434781312942505
65ACnVMmePTp8Xdk11jP2y,4,0,0.6904761791229248
2YlZnw2ikdb837oKMKjBkW,0,1,0.6530612111091614
1WThEmIxSyaqG6fVsyCmcL,2,0,0.2666666805744171
71BGZTni94TaPoMjPgDHKj,2,0,0.09090909361839294
7vRriwrloYVaoAe3a9wJHe,3,1,0.43939393758773804
09ZzQ0L2JGm1PHMCcUL9es,2,0,0.09090909361839294
05g8odKZNtmjsf37iVe26n,1,0,0.28260868787765503
2TR7A4ulH9R1PNwMyd8o8U,0,1,0.5254237055778503
6Sn7PcMw0AxV5pB5epgbaX,4,0,0.0
0XrA3wDvlZEWUuIKK7WRqd,2,0,0.7777777910232544
42UaTVeWaNaME7ttu61ykG,3,0,0.43939393758773804
6AvfZXpbb6r35DfF7gHPRq,3,1,0.7450980544090271
7iMoHcQI7dE0l8XfejXAdX,1,0,0.0
1NpW5kyvO4XrNJ3rnfcNy3,2,1,0.6571428775787354
0SqUFLaRXwufRUsJ0t4dXB,3,1,0.7450980544090271
1IMDvlrTNMRgAV4lY33Q5v,1,0,0.28260868787765503
3wx2kQWPn9p5UppQbNhPAk,0,1,0.20000000298023224
2TREpB5pOlxXpzbREZn1LN,0,0,0.30434781312942505
4SSnFejRGlZikf02HLewEF,4,1,0.3076923191547394
0a74XCJcWX9mFvLUMdmjNV,0,0,0.20000000298023224
3fNaQSMgFrYTkTshRX7J1u,0,1,0.8333333134651184
6QFCMUUq1T2Vf5sFUXcuQ7,4,1,0.6744186282157898
1nueTG77MzNkJTKQ0ZdGzT,3,1,1.0
01uqI4H13Gsd8Lyl1EYd8H,3,1,0.7450980544090271
22VHOlVYBqytsrAqV8yXBK,1,1,0.7323943376541138
59CfNbkERJ3NoTXDvoURjj,2,1,0.1818181872367859
5L8C1PZGCpZf8STcN79H5j,3,0,0.43939393758773804
0CiRnuzUmOlm2rPxRTD2nY,1,0,0.11764705926179886
5Eg4TsPcqNbIjd8ADMZosg,1,1,0.7323943376541138
7auPqljdHNJQdfGmoIJv8T,1,0,0.0
4RVwu0g32PAqgUiJoXsdF8,4,1,0.3499999940395355
1BnnIIWBEzKEeri6z0Rlen,2,0,0.1818181872367859
5z3pmQEfKB9AwN9aFn4PQn,2,0,0.1818181872367859
1EJIcDYXwSqipW5dFe4uJz,1,1,0.28260868787765503
7JE9Sz07lBFG2j020vnx7C,0,0,0.20000000298023224
6TDZDeTpzDl4v4cbqECsmQ,4,0,0.3499999940395355
39Yp9wwQiSRIDOvrVg7mbk,2,1,0.4166666567325592
77lGafvlU68CeHgB2pkHC9,4,0,0.3499999940395355
2TAVBD7uYxrkp5Ca3nCyan,3,0,0.7450980544090271
0W6I02J9xcqK8MtSeosEXb,0,1,0.6530612111091614
08wUcJKJ4TvbPOYwfzavt3,2,0,0.6499999761581421
3RiPr603aXAoi4GHyXx0uy,3,1,0.43939393758773804
1ZIKpMTRPqhwAoVXWY3tXI,0,1,0.6530612111091614
01vv2AjxgP4uUyb8waYO5Y,3,0,0.7450980544090271
4ExfBQfuuU0v07p428cmLD,1,0,0.0
05K6g4II3MhrAdX2oOl72y,4,0,0.0714285746216774
5lNuqFVMca4vPupY10cH0J,2,1,1.0
5wsqsHO57y8iWki0KErnIu,4,0,0.0714285746216774
1rq48Sf5rX0NHj85aXUNEb,3,0,0.38461539149284363
0Ooyozkp0kmElMwAzFFZLR,4,0,0.6153846383094788
3Dv1eDb0MEgF93GpLXlucZ,0,1,0.8333333134651184
1gugDOSMREb34Xo0c1PlxM,0,1,0.25
6tiKwZppNjrls8RsPQwK6r,1,1,0.7323943376541138
2FQrifJ1N335Ljm3TjTVVf,0,1,0.8333333134651184
4k80K0b6KZ2QjAYkXON7q6,3,1,0.43939393758773804
0K2rV3vi4Kcn0a60XkiFkK,1,0,0.11764705926179886
4wkQmYpAaMe41Rc3sYZ7Vz,0,1,0.6315789222717285
1Ib5tLTFz8teJPcxZycpj3,2,0,0.0
7seTcUFOhn5caSDbiSfsp0,4,1,0.6904761791229248
7a86XRg84qjasly9f6bPSD,0,1,0.6315789222717285
1pVVCHc8awfVbVmAlfpjRL,2,0,0.6571428775787354
60bwbplTn6F5WGlDbFizH4,4,0,0.3499999940395355
7a5WVvAqdpvoZ0DZmw9LgW,1,0,0.7323943376541138
4BY8C5eGptvIsmVakAD5kw,4,0,0.0714285746216774
2GyA33q5rti5IxkMQemRDH,2,1,0.7777777910232544
7hiBhOh4s8G0xmGYBAjyuw,4,0,0.6904761791229248
2KtGiBi5CrX2ERPD2PAS34,0,1,0.6315789222717285
1HXy5I3HTWq8OvxCn0z7G7,4,1,0.6744186282157898
69uxyAqqPIsUyTO8txoP2M,3,1,0.43939393758773804
5kNe7PE09d6Kvw5pAsx23n,1,1,0.7323943376541138
2diG4h1sYNUIsFuOrdI9Dz,3,0,0.7450980544090271
7GKa1bqDrR3X86WJbPhdjI,2,0,0.0
41NNPqgD7ZLIMfHLSZHF4A,4,0,0.3499999940395355
0FHIq5cBB5ef1G15erWB4w,4,0,0.0714285746216774
2KqJC0koTBUyDlsMt5ok1V,1,1,0.5
6ehSzG0xtmu08y44FK3c3w,3,0,0.43939393758773804
4nK5YrxbMGZstTLbvj6Gxw,0,1,0.8333333134651184
0qXB712p0kz9oBUnyYFlr9,3,0,0.5
4R0wmsPPh4ykxTidxkh8wZ,3,0,0.43939393758773804
7nERlpaH7QghaO7jC60Xtu,3,0,0.43939393758773804
4bIm4FMRH7wDXsOEHHEBz2,4,0,0.3499999940395355
1WoOzgvz6CgH4pX6a1RKGp,2,1,0.7777777910232544
3rHKQceCHKNPfkyDLQUtLB,3,0,0.0
0owLVkfqH7az9VpCeYnTLC,0,0,0.5254237055778503
3f6GtDW4mmQGyR1evmZgoH,4,0,0.3499999940395355
0MA2KPJSwDlyuZsn9AObCe,4,0,0.3076923191547394
4mbVBOnlDb9pNl997oyyXR,2,0,0.09090909361839294
0336UwEBwBBao8uWCuugYr,0,0,0.5254237055778503
7AbMI7lGeKQDEnIDpmSvHn,0,0,0.5254237055778503
4L9Ds4mpD3SuYoWwFUlv16,0,1,0.30434781312942505
7l0u38sWDqqk6TySNOZtO3,0,0,0.5254237055778503
2ZDVBd7dVE7LUkzRJ4Z33k,4,0,0.5277777910232544
7HLkxwqysaWLC0hOAGkboA,2,0,0.0
7xDd7gl6AGgpiOz5trz4dM,3,0,0.7450980544090271
5zUQZjVB6bfewBXWqsP9PY,0,1,0.5254237055778503
46IZ0fSY2mpAiktS3KOqds,2,1,0.6571428775787354
3ut6ZIaZrFaZOHbpO5ptDA,3,0,0.1428571492433548
2kJwzbxV2ppxnQoYw4GLBZ,1,1,0.5
0BSAoLiwvKwwwu4V2F1LU5,1,0,0.7323943376541138
0gqysuo5JAFi4J1chidYzK,2,0,0.1818181872367859
2lMnOVKVY39zI8Op6KukTg,2,0,0.1818181872367859
4krZBMENG6coQYEaZkVvHP,1,0,0.8275862336158752
3TGRqZ0a2l1LRblBkJoaDx,2,1,0.6571428775787354
6wmAHw1szh5RCKSRjiXhPe,0,1,0.8333333134651184
3EWHYQR0hpbW4Uns2wXn2M,2,0,0.1818181872367859
4VUwkH455At9kENOfzTqmF,1,1,0.7323943376541138
3ZCTVFBt2Brf31RLEnCkWJ,4,1,0.2857142984867096
6RNzAJwQ0v61Z0emjsrJu0,1,0,0.0
17phhZDn6oGtzMe56NuWvj,1,1,0.7323943376541138
4au7FRcgZzChASRYu279xH,4,1,0.6744186282157898
39UYMljdF8EHcry9izkB0h,1,0,0.8275862336158752
7rPLYmabWMobWhoIqZe6rh,4,1,0.6153846383094788
1sFqfjMzxrwyvhL8785yUL,1,0,0.5
4NYwy0R3NdvORX2B6OZXBT,2,1,0.6499999761581421
1I93YiKgu2P5pwprWmziPI,2,0,0.6499999761581421
4OFDoLXwsOTG3XpQIwm31n,3,0,0.7450980544090271
017PF4Q3l4DBUiWoXk4OWT,4,1,0.6904761791229248
3sITSLYWVirVIeYQi6BGnR,4,0,0.5277777910232544
1No2CqopteR18XVL4RJHNO,4,0,0.6744186282157898
4jbmgIyjGoXjY01XxatOx6,1,1,0.7323943376541138
29gsi1zZrZxdStACmTQB0Z,2,1,0.6499999761581421
0hquQWY3xvYqN4qtiquniF,0,1,0.8333333134651184
5gLAzsggXSYANkyhByrPhj,1,0,0.28260868787765503
5KONnBIQ9LqCxyeSPin26k,4,1,0.6904761791229248
60nZcImufyMA1MKQY3dcCH,0,1,0.8333333134651184
3Klyjz0u1mHmE8n1x0PA6N,3,0,0.1428571492433548
5odlY52u43F5BjByhxg7wg,3,1,0.1428571492433548
2uvCz2eDTuFbtqfOThHNVZ,0,0,0.30434781312942505
10xuH52YSXHWFwCaF1fsDd,0,1,0.6530612111091614
5sO3dlWR9R6ZsBful1axop,0,0,0.5254237055778503
3k3NWokhRRkEPhCzPmV8TW,0,1,0.6315789222717285
0rFZaQ4crlGAzuCjWCQ2xu,3,1,0.5
1kAqJ6mrYgpG2DTybn2RG4,3,0,0.1428571492433548
4wFUdSCer8bdQsrp1M90sa,2,1,0.4375
100fEZFV7ONBO7DwB4xTqa,1,0,0.0
6SpVp6ttad3XJOsjKBZwaq,1,0,0.7323943376541138
0s4vH44Dc6VwPdmW2k6YXR,1,0,0.5
5TqBAOIBe0bQA0spNdcG3k,1,1,0.8275862336158752
0bHA8LApeZHv7ZlhVUWg8X,0,0,0.5254237055778503
2Auzo2tKwP2fIQPKBZ11s0,1,0,0.0
22oEJW6r2rMb9z4IntfyEa,4,1,0.3499999940395355
1j8z4TTjJ1YOdoFEDwJTQa,0,1,0.5254237055778503
3j6CeoBBlm40Msn1JE1SPD,1,1,0.7323943376541138
7nUflbCfoSFYiBOGH5D81R,2,0,0.6571428775787354
2foGtJpz3PDELLCWu2gCe3,3,0,0.7450980544090271
6XFKj43f1HnKnfKmuPtBfG,3,0,0.625
0JzsS9y8MA3rtDwyyYbFr7,3,0,0.43939393758773804
65VKOL7hGP4CRV6TdWjtLT,1,0,0.0
4B0JvthVoAAuygILe3n4Bs,4,1,0.6904761791229248
6xyJHp3nAJGOc2Xy7ACsg1,2,0,0.6571428775787354
5tckzAI9BAU2GK5iYHPpjz,3,0,0.0
2Gyc6e2cLxA5hoX1NOvYnU,0,1,0.5254237055778503
5KodOrv9iFso1iYp82eVhF,0,0,0.30434781312942505
6vNfvtQwB8eGn3DnSXyk9N,2,0,0.2666666805744171
5NxOosmXq5McWniefCbprW,1,0,0.7323943376541138
56sxN1yKg1dgOZXBcAHkJG,1,1,0.8275862336158752
273dCMFseLcVsoSWx59IoE,4,1,0.6904761791229248
7BKLCZ1jbUBVqRi2FVlTVw,3,1,0.7450980544090271
2sATwoh0uEuNziKfgqjrjL,3,0,0.1428571492433548
0BMTvBsRQfJLNfW0GYPZ1B,4,0,0.0
6gTJaPuj8DT8RjuDJyBgzP,0,1,0.8333333134651184
4z7gh3aIZV9arbL9jJSc5J,3,1,0.7450980544090271
4roDTLs05yU9RpSBqwfKQ3,3,0,0.43939393758773804
3V6ktv9W5fdOCmmEnYYZaH,3,0,0.5
4q0OK0HRaLd2Wzz23GeApJ,0,0,0.20000000298023224
7edN1zsBhEfrO2OJhhIPw4,4,0,0.3499999940395355
2lEeh87BISbHK5XjsMlCiq,3,0,0.43939393758773804
1Slwb6dOYkBlWal1PGtnNg,0,1,0.8333333134651184
0NXdEilH0yJc3HOODuMIEL,1,0,0.0
3yII7UwgLF6K5zW3xad3MP,4,1,0.6666666865348816
4tYFy8ALRjIZvnvSLw5lxN,2,1,0.8888888955116272
488HG8lR11JswT2YgcWGRB,1,0,0.7323943376541138
6sZQyx63X4cUvXV7Uw1YBw,1,0,0.28260868787765503
3c8QXE2NQBVrtMSTXAofor,1,0,0.0
5gcHwKLoaEmZqaj5p8y6W2,1,0,0.28260868787765503
6oeLRk6L06XqWiP2830u90,4,0,0.0
1vPMo827Rf7HQbS49ncYxy,0,0,0.5254237055778503
2GjMaJ7DacMIkgoe8oMXGg,1,1,0.5
5pyVqlqThcxI7tPDjHIzPh,1,1,0.7323943376541138
3PfIrDoz19wz7qK7tYeu62,4,1,0.6904761791229248
3leU60CmDPdaQr6AAzZfaf,4,0,0.0
2tpWsVSb9UEmDRxAl1zhX1,2,1,0.6571428775787354
2UMeGWmUri9RVpmckPV9Jt,0,0,0.0
0VeY09ocN1OPvmvKrRd5q3,3,0,0.43939393758773804
6Ozt2lFtENwNEkdTygR6k7,3,0,0.1428571492433548
2Kh9rsAMKERCnPa9nRMxKv,2,0,0.6571428775787354
7bBvrOOwK8xLCziAyTD7Mo,1,0,0.11764705926179886
0t7fVeEJxO2Xi4H2K5Svc9,2,1,0.7777777910232544
1uTMc2fWzwpGjH498FMrQT,4,0,0.0714285746216774
2GxrNKugF82CnoRFbQfzPf,2,1,0.1818181872367859
0PDUDa38GO8lMxLCRc4lL1,0,1,0.6530612111091614
6j9iyrrmqWlQZ5SD1hSTaq,0,1,0.8333333134651184
2tDo8TqJfrQGwtUHxRXP7A,2,0,0.4375
4DSmjbIBldQ2oeq178I5Du,1,0,0.28260868787765503
4FdPnT2cFrpWCmWZd7GXc3,4,1,0.3499999940395355
6KBYefIoo7KydImq1uUQlL,4,1,0.6904761791229248
4wFjTWCunQFKtukqrNijEt,4,1,0.6744186282157898
7GgWAITsYJaRM3r50rfh5w,2,1,0.1818181872367859
4X5f3vT8MRuXF68pfjNte5,0,1,0.8333333134651184
4cluDES4hQEUhmXj6TXkSo,2,1,0.7777777910232544
0q75NwOoFiARAVp4EXU4Bs,0,1,0.8333333134651184
5A6BJLZArq1MPjsnmcuk5f,4,1,0.6000000238418579
5QDLhrAOJJdNAmCTJ8xMyW,0,1,0.8333333134651184
4ADNavlMOA9rx9hKw51PCW,4,0,0.6744186282157898
645og273nQFbY3Tmc1twSR,4,0,0.2857142984867096
0Dc7J9VPV4eOInoxUiZrsL,1,1,0.8275862336158752
18vFT7KICrGAJB0BiK0HPn,1,0,0.0
1Ip2m42GTwiaG20hW7dtuZ,0,0,0.5254237055778503
2V65y3PX4DkRhy1djlxd9p,3,1,0.7450980544090271
3j1xkzTW8owIphkWV51V9s,4,1,0.5277777910232544
2tHwzyyOLoWSFqYNjeVMzj,1,1,0.7323943376541138
4detZaj6qfObdW7h9cHnFz,1,0,0.0
3BFXgZr628FqwDP3pQCgvk,3,0,0.0
5BrTUo0xP1wKXLJWUaGFtk,3,1,0.7450980544090271
1LoriJC05IrHIDwj3q0KC1,4,1,0.8333333134651184
4LfkoDOt4mhrbo8Ndk37sQ,0,1,0.8333333134651184
0XdGQteo5INHpsDoncsDDq,0,0,0.8333333134651184
0DiDStADDVh3SvAsoJAFMk,3,1,0.8333333134651184
35mbcaHv0tGU3LksXeLMKM,3,0,0.625
7JJmb5XwzOO8jgpou264Ml,1,1,0.8275862336158752
5qxPabNDnJQ551Tf4v6k3j,4,1,0.6744186282157898
6BtmXhTJMM9sBTHeYYASGz,3,1,0.625
23pL9muwrxg6ZZTp0oErBL,2,0,0.6499999761581421
3qV6M1cI4McX7xSLzLQa3H,0,0,0.20000000298023224
6vt0I1cw1YmAIKDJvHVIM5,1,1,0.7323943376541138
3NVO7DaMPP3RZEi8ilyvW5,2,0,0.5
2Zo1PcszsT9WQ0ANntJbID,1,1,0.8275862336158752
5DytoQiHZs79ksP2Re1RmZ,2,0,0.0
3xkHsmpQCBMytMJNiDf3Ii,0,1,0.5254237055778503
6SwRhMLwNqEi6alNPVG00n,0,1,0.6315789222717285
6Vpxd1nbOBGlXPDkQX640E,4,0,0.3076923191547394
6RtPijgfPKROxEzTHNRiDp,0,1,0.8333333134651184
7cSgDrUh6ZAv25JgOPlyOB,0,0,0.6315789222717285
4XkmtOHgvRbINOOctmsX3M,0,0,0.6530612111091614
7AZfvK2OPF21vBJDmTdn8p,2,0,0.0
09qyIW5B7MuNUxQnDIZfVG,1,0,0.28260868787765503
7AaF6tFXgW779oBVBsyjw2,1,0,0.11764705926179886
1CDBn2Lm7E63XKQDsdCq6O,1,1,0.7323943376541138
6uBhi9gBXWjanegOb2Phh0,1,1,0.8275862336158752
5z0Wa1EiCoaUafx83WszRY,0,0,0.8333333134651184
6D8y7Bck8h11byRY88Pt2z,4,1,0.6744186282157898
2SWqkpJmHPnLFaEf4HW7xr,2,0,0.4375
0jdny0dhgjUwoIp5GkqEaA,1,1,0.7323943376541138
3N18UD3tL8TPKsiUWN9YRR,1,0,0.5
0QBzMgT7NIeoCYy3sJCof1,1,1,0.8275862336158752
7cccb7pKQqOP9JntsWokzA,2,0,0.4166666567325592
7gwLQ4tZ5UdZ7qNcDyJ8wr,3,1,0.7450980544090271
3yOlyBJuViE2YSGn3nVE1K,1,1,0.7323943376541138
2s1sdSqGcKxpPr5lCl7jAV,3,1,0.43939393758773804
6BcJ2cGaF5tm99srYCOjfX,1,0,0.7323943376541138
33aow0AcXYvT1FoWNzMcqN,0,1,0.6530612111091614
0n26pelcG2JrPeIhuA7YNh,2,0,0.09090909361839294
4Dvkj6JhhA12EX05fT7y2e,0,1,0.30434781312942505
5os4iDInR4chqaCdXi895k,2,0,0.09090909361839294
6fLl1Lyamq6gZtJy6P6p4p,2,0,0.0
5IyRSZy0R7UdweNISjf5qS,0,0,0.0
4e4fqjx0Izh4svvTef1z7e,3,1,0.43939393758773804
0mW58kig39aueBh99f6yGz,4,0,0.0
3KwwE4sgCzMaKWq6QBebmX,0,1,0.8333333134651184
3TlvxWnRN53CjcDmGKCEkH,4,0,0.5277777910232544
55h7vJchibLdUkxdlX3fK7,2,1,0.7777777910232544
72TFWvU3wUYdUuxejTTIzt,0,1,1.0
6VjruEUTeIg64bWT5vcVa1,0,0,0.25
6NFyWDv5CjfwuzoCkw47Xf,4,1,0.5277777910232544
7m9yPkhvTfTlYEf0whUrNb,2,0,0.0
6Uj1ctrBOjOas8xZXGqKk4,0,1,0.8333333134651184
55n9yjI6qqXh5F2mYvUc2y,1,1,0.7323943376541138
52PiyZoav11ZSAoHPqSlzh,2,0,0.6571428775787354
3G6hD9B2ZHOsgf4WfNu7X1,0,1,0.8333333134651184
3vlu7Y9U9HXxqSmQecmKhZ,0,0,0.6530612111091614
4M7aciOBSbGnh1bN3YbuS0,3,1,0.7450980544090271
3QdIqc6wkjB9yi5rSZCIZt,3,0,0.0
0EoJCSeuAq9Ilw2AesTBUu,0,0,0.5254237055778503
5jE48hhRu8E6zBDPRSkEq7,0,1,0.6530612111091614
1iyXU0LHY9Irw7oohGf7hb,1,0,0.0
6BiHk2V58JF1kFC9Tmd8A8,0,0,0.5254237055778503
1kWAhf2TJPkpiSgTnp8Ure,0,0,0.5254237055778503
2Fxmhks0bxGSBdJ92vM42m,4,1,0.2857142984867096
29ENMAdmNy0byJdF21AhGa,1,0,0.0
6qJpNazUWvk1AIJgUcEc78,3,0,0.0
1dE8Mq801cWJcCS23zPZWY,0,0,0.6530612111091614
4hQ6UGyWQIGJmHSo0J88JW,4,1,0.6904761791229248
4BhKsrfLowNbN7F3JVhI8i,1,0,0.7323943376541138
6TwfdLbaxTKzQi3AgsZNzx,3,1,0.5
3NJG6vMH1ZsectZkocMEm0,1,1,0.5
5sjzuV5VngL4KmhYCf8ic3,3,0,0.0
66cHMCKOLn2fyAjGjFBAmZ,1,0,0.5
4aHbJ31mNdQ00X3VVT48YT,2,0,0.1818181872367859
0mWKj5e39wq9aXDvK52Bhh,4,0,0.0
4YSDzX9bIQDwkBqFfYL9wI,4,0,0.6000000238418579
