,name_lower,artist_lower,spt_id,release_year,billboard_year,is_bb
20262,standing in the flesh,nonpoint,1fIttSUate80SzCXXbis0i,2016,9999,0
20263,madafakas - synth mix,suga7,09K0mswnAB9SZUSTXMYU5a,2016,9999,0
20264,bobby pins,cyberbully mom club,5GZ77FDU7yxRdxzQlCVgSR,2016,9999,0
20265,everywhere - live in cologne,william fitzsimmons,6cmI0RagcKPVkNZb4J1Qzu,2016,9999,0
20266,infinite sun,car bomb,5F1UkQKDClZRUHAa1tH0DR,2016,9999,0
20267,so high,sxtn,7yvknEDMxTknjazIoYV3GR,2016,9999,0
20268,a thousand pieaces,perpetual dreams,6u2XEmZOiFhzZiwLqlmnZO,2016,9999,0
20269,angelchild,syron vanes,7MwRkQnyf46F5mipsQQ340,2016,9999,0
20270,doa,racket county,1ajUDXn2HwXt54seYiO1jv,2016,9999,0
20271,blondes have more fun - the black madonna immaterial girl remix,tiga,4DvjgB17RmCKp1sjJ5Ks31,2016,9999,0
20272,wet mouth,nanami ozone,1QdkjeP08O852Gq5dAJJNE,2016,9999,0
20273,sirály,thy catafalque,4gwuy8dyF1WQYJlUoItxug,2016,9999,0
20274,beautiful people - original club mix,barbara tucker,2ytqms9uZWXbZfXC0r2yKF,2016,9999,0
20275,total leaning to madness,psychonaut 4,1XT5JDdnapS4VZXTGDCTui,2016,9999,0
20276,raiz sudestina,trio alvorada,3RTtNK1rwMn3T6MUsiXgol,2016,9999,0
20277,hold on me,tech n9ne,5lD01gBzwxkJ8A5hllohDp,2016,9999,0
20278,cu,boston manor,1NRrlwFxkrEr2ZnwXJAXWe,2016,9999,0
20279,whatever,brave girls,2AxnsN101or81YwuKE5CkY,2016,9999,0
20280,imagínatelo,mr. lee,4GQjH2lplJa3cJ7ORXABGM,2016,9999,0
20281,cliff richard drinks from the skulls of his enemies,raised by owls,6DoHZwxZefUYWWpMJYXp2T,2016,9999,0
20282,tuk rueh,melodiesinfonie,2ndKlSg18No1EbdhIyy9bP,2016,9999,0
20283,viva la vida,david sides,2lPKLhAyPIkSMqXPbIOUDB,2016,9999,0
20284,"devil's child - live from wacken festival, 2015",judas priest,4k6FcHONcaBfX8pEClR9Xt,2016,9999,0
20285,"jam (feat. trey songz, ty dolla $ign and jamie foxx)",kevin gates,2IAaBzOLUtr2hqcwOItFWJ,2016,9999,0
20286,to tha beat,ondamike,5pgVrNeYkdnM46rahaEqts,2016,9999,0
20287,something in the air,ravyn lenae,44V2RHyn68GnSGs303vxKt,2016,9999,0
20288,absolution in spe,japanische kampfhörspiele,3YR13VrAbznlCUV9uSIM31,2016,9999,0
20289,i'll try,rilès,6zbegcBZiDyRoXJaBlUJnH,2016,9999,0
20290,one destiny,proto bytez,7LNaUui6qVwmLsWDy6ZJSt,2016,9999,0
20291,longing for heavenly country,stanton lanier,7G6ZzCxB1x1vNjPMgMbbtH,2016,9999,0
20292,pop punk pizza party,sunrise skater kids,3wCDvfuWuorz3ED5dXbaRj,2016,9999,0
20293,no privilege,criminal instinct,2kozdycwgVX0ZoAlHyE7UZ,2016,9999,0
20294,sadist3ntr3ff 3,crystal f,2OWkaHgHguzEYKKepWZw8Q,2016,9999,0
20295,it's the weekend,ms. jody,277Bumbm8BfSa0SlIMhcXO,2016,9999,0
20296,atlantis - extra sped up version,seafret,3u6PxWema1snbjLbFEyjkJ,2016,9999,0
20297,palace,brockhampton,7dQLzGuOPiJ4h6sI3MXW4j,2016,9999,0
20298,no love lost,the cult,1CoYmCI9GG9qm470kFKnn5,2016,9999,0
20299,não lhe troco por ninguém,dedim gouveia,4eY18uCSOh6xEwcm1yxkA9,2016,9999,0
20300,driven,dj koze,2fZWKiat43dkRluAF4oczR,2016,9999,0
20301,"well, everybody's f***ing in a u.f.o.",rob zombie,1vLCcR333DTRI9qDFZVjxs,2016,9999,0
20302,"鋼琴哭 - (""愛情來的時候:韓國篇"" 主題曲 )",linda chung,2mmgXr6ynAdo35rI9RARAT,2016,9999,0
20303,false readings on,eluvium,2vtDhwVXkDs3Bu7W8rGH5c,2016,9999,0
20304,weight lifting lulu,the residents,38ZrgNPcwuN58Z81YbbONh,2016,9999,0
20305,uko wapi mungu,william yilima,2IR3YioiNoPziXbhbSbPf7,2016,9999,0
20306,bonfire,brett dennen,3Au9qfK82ZjX5ciOlRcEZt,2016,9999,0
20307,the storm,gian marco la serra,4KbCGa7HNdwuaqzYSeAMUa,2016,9999,0
20308,as crust,amnesia scanner,53fxjTvQ5QUQCawuUSiRIA,2016,9999,0
20309,boys,indigo de souza,3rq5VaJa4HfQIHPgGa2iH8,2016,9999,0
20310,fatality,misanthrop,1DVATnXmCxHzifKW92JGgq,2016,9999,0
20311,相信自己,sammi cheng,0BwL2a21FOuXy2pcUimwLE,2016,9999,0
20312,sleepwalker,illenium,47l9ZNCnbLoLYST8Csmuz0,2016,9999,0
20313,generation of flies,centinex,3NG2pfHRhjnRxqRnamXbyi,2016,9999,0
20314,rapid,kasger,6dUAEpDvZw2AmhY8nZUuNy,2016,9999,0
20315,not enough,hippie sabotage,6NtIS1dYySvowY5Y0NGsss,2016,9999,0
20316,alone is my heart,your favorite coffeehouse,5N1y5DBa2j8e5gRcLvz9QN,2016,9999,0
20317,i need love,lsb,5M0bwo4qjWXFXEqYwOK8kz,2016,9999,0
20318,marathon boy,hammock,0ZeM2u9GY6f9ru8xrtPtW6,2016,9999,0
20319,vem ficar comigo,banda forro maior,5FJZRjJF0GFhTAhtgkfrxH,2016,9999,0
20320,when you're with me,the afters,0KMeuFMMEZ0vyTXnT8LAg0,2016,9999,0
20321,same sky,takar nabam,4R2ofDjQ5vtko98KFj2kJy,2016,9999,0
20322,a man with a plan,korpiklaani,0QW8MW9NKqmhqnaVDtXXw9,2016,9999,0
20323,nightmare,nyxx,6BH4sma5LhjJdXnb7u6u2u,2016,9999,0
20324,adore,savages,3z9sAf9ptrSLpyRWR4jRiX,2016,9999,0
20325,"otro tango, buenos aires",jorge morel,7M9F19NfgeEczi9qP6l4Aa,2016,9999,0
20326,christmas is here,jj heller,3AwRpEK9qMFzlVfBFYQliE,2016,9999,0
20327,brothers of the highway,tony justice,6d5eFk0gwt7FhzTQRIjDZy,2016,9999,0
20328,pillars of sand,vektor,4b8YMA83Adte9iIypPPGAX,2016,9999,0
20329,cheer up,flamingosis,2VnYCKjSF75J066a9e4RYY,2016,9999,0
20330,inhale my despair,white ward,6XbZaG3B7iscYeJdoEbyzV,2016,9999,0
20331,like this,shift k3y,0IPvdFFl7mKD0PGFOQJABT,2016,9999,0
20332,dave’s song,whitney,50QvF1sqBi8kOGtNHJoE6t,2016,9999,0
20333,capable,recondite,2Tq6LJMYwFjUTLzNM7iaoF,2016,9999,0
20334,heritage of the natural realm,sojourner,2y44eQdTbz8DdfYPm0GgFC,2016,9999,0
20335,dig a little deeper in god's love,gaither vocal band,1quGsHbFYxu2gQO2t2THD9,2016,9999,0
20336,isle of inisfree,celtic thunder,17rJ7HdQvx4CfVc1sb56V2,2016,9999,0
20337,memoria - oscar mulero remix,oscar mulero,12phl5mT4ERQAKrtgT8D8T,2016,9999,0
20338,end - original mix,static starlight,7wYizZE7tHs0VFZrG8sEk7,2016,9999,0
20339,get low,james vincent mcmorrow,1CYiC5bLfwoHsvSpisiOto,2016,9999,0
20340,wanderlust,blackbear,07cDm2mEYe7KHCHjKYSGdU,2016,9999,0
20341,"french suite no. 3 in b minor, bwv 814: iv. anglaise",johann sebastian bach,4RdS09DtsR5Rba01YgHLIZ,2016,9999,0
20342,lost my way,max,7gFiscQgYvhfeKvSh7SyDS,2016,9999,0
20343,a whole new world,cooltime kids,4NYGNFfpub02Ffpp4PTq9q,2016,9999,0
20344,jack and june (live),michael jr.,2KOsYFNCl0u2qg5QL8a23Y,2016,9999,0
20345,jumpstep,dave bradshaw jr.,2hhTDOaMbl6N46h4f4rvd7,2016,9999,0
20346,skyline,karma fields,3ON41AmVEkqfr0pcDrG00m,2016,9999,0
20347,cyclic,max cooper,0K0AUMV2H31VgDbvb09xBU,2016,9999,0
20348,spoil you,alkaline,24wY718Bi9zk8CYRuVcLOe,2016,9999,0
20349,friday the 13th,misfits,09HQSbEvFUt9jlRTZmksow,2016,9999,0
20350,my boys should be renamed cock and block (live),jay mohr,5Sztfjwc7tkFr2l4LJl2p1,2016,9999,0
20351,obsolete,astronoid,3PJLJVGxQ1lbLiJgI2ivo0,2016,9999,0
20352,beyond,d-mind,2dyLYVgolFQeZwvXhfVwBa,2016,9999,0
20353,gottaknow,"royce da 5'9""",7I36ra1sLzZPKTRKg3pvSW,2016,9999,0
20354,rooftops,mezzo piano,5JavOwbIrqTpzfGBu9LwFk,2016,9999,0
20355,ssssssssssssssssss,shxcxchcxsh,1YSl2p0y7TxMOChxt4UcaB,2016,9999,0
20356,who's got your love,stonebank,64sUNfRXAKaSXZwNPDd6k3,2016,9999,0
20357,wine yuh body,konshens,6XJyw6ynTmVexM6Vrs5zv9,2016,9999,0
20358,obsolete,regina spektor,6ZurAsMm4Efyycb17IxhDf,2016,9999,0
20359,war,black stone cherry,1YKVDJ9zZv43aMyZCyZMZw,2016,9999,0
20360,海を見つめる日,aoi teshima,1V9dEbCzVWy1pX6QVFUkGZ,2016,9999,0
20361,sorrow returns - edit,long night,2tU1Oi59InVS8T3VvvwZZo,2016,9999,0
20362,castaway,crush,0asJ8jxqqNFT5Fxr5vNSPt,2016,9999,0
20363,s.fr. nomenklatura (1&2) - remastered,front 242,5XuTIPgPMXTZi3WtCHEJaN,2016,9999,0
20364,くちばしにチェリー,ego-wrappin’,5qSOiMOIJ7e6YdRciPafef,2016,9999,0
20365,kill the lights (with nile rodgers),alex newell,2vI5SqnmV6yY1aSaK2bgRw,2016,9999,0
20366,we all not shit,pouya,4JHAEWsnqCdLsJdTqqvl7V,2016,9999,0
20367,boast,lady ambrosia likes jazz,3FeIwQ3fSToQHtM195T8JP,2016,9999,0
20368,chotto 等等,sammi cheng,5mZXyIkRr6UOWMFzHqqHcX,2016,9999,0
20369,bottom of the sea,sean mcconnell,3f4V6Va6onvlE6bDgtRAFY,2016,9999,0
20370,look at me,kongos,0dwdvQwp9Ju28mwDCKiCzq,2016,9999,0
20371,as you wish,public memory,7vrgAIUKkx81MlZkMrq0w9,2016,9999,0
20372,the curse of earth,angelmaker,2IfpyHTls1TJbcchUDVB8I,2016,9999,0
20373,我來自北京,leon lai,4NIT8R164p7xeI2qdDrGYx,2016,9999,0
20374,lyra's song,tifita,458VSQvd9sskRIyzdWomfg,2016,9999,0
20375,logos,gerardo nuñez,15l7q7UDmEo2rTye40wSUQ,2016,9999,0
20376,cheap thrills remix (feat. nicky jam),sia,59iNA6gwthoTJ6IgpBGGHW,2016,9999,0
20377,hold me now,huda hudia,73yKAqAPiHO0ROJDsFDnLJ,2016,9999,0
20378,squalene,meth wax,2RvGVjx8xijcJILhXRdLrJ,2016,9999,0
20379,rage,mugshot,3y4rl7tBy6vBBw7Dhbc7hI,2016,9999,0
20380,be here now - original version,hybrid,43a4BUbm8h3l3QPDhafMXx,2016,9999,0
20381,la compostela,michael mayer,61hQyeDVP6om2K7tx5SrJZ,2016,9999,0
20382,"bertha - live at red rocks amphitheatre, morrison, co 7/8/78",grateful dead,1tiHWzoKdkjKx1UwZ5iYQu,2016,9999,0
20383,undaunted,suidakra,0ojdtZcyxdyYocq2suxgct,2016,9999,0
20384,guru,bijou,1ZhGEHJ1J5n1emLbvMx5Yt,2016,9999,0
20385,dry me - acid mix,heiko laux,2Y2pqVhS2rrXXTL20t0qVR,2016,9999,0
20386,move like this,jules gaia,4n7Ky7IVmOMV2g97nJwEFn,2016,9999,0
20387,the traces we leave,harakiri for the sky,4Et96UvCqeHItszHzDpXUJ,2016,9999,0
20388,make me dumb,joyce manor,5JiHIJXWh7lNYaEEWHHEX3,2016,9999,0
20389,make some noise,the dead daisies,0fANXKsNDDJflQEkZEJv4S,2016,9999,0
20390,tick tock (clock of my heart),clint mansell,0tTSacD022oIUpzZctppgX,2016,9999,0
20391,uptown funk - radio edit,mark ronson,4QOlcQFud4Z2xFhtgZxyDC,2016,9999,0
20392,the mystic,adam jensen,424GDxARRXRaZ7Mla9EDI2,2016,9999,0
20393,i was just here,parquet courts,1qCQOJLqkkDvm58Vn4oLX0,2016,9999,0
20394,"pink and blows over, pt. 3",steve vai,4arxQ0Vmppe29zA0muOSQe,2016,9999,0
20395,beat the sunrise - cavego remix,snbrn,2uIDOTVSfnnuJ0eza4Qk5d,2016,9999,0
20396,i remember,mahalia,5SRkGLIybGJRSijqH4EhL0,2016,9999,0
20397,memories - episode 05,nucleya,3RvnIwzLJXPUub7Lb6sX11,2016,9999,0
20398,chosen,inhuman,18BFRHS4r8cQsRUQxPS1qJ,2016,9999,0
20399,en terrasse,lefa,5feuL4KFcFvm9Z5HU9Kjck,2016,9999,0
20400,depois d'eu é eu de novo,solteirões do forró,6hDKtd1GTh6c27b8jw8Eah,2016,9999,0
20401,see me in shadow - 2016 remaster; remastered,delain,0RS8xTRI2UJB5fPZnpvofC,2016,9999,0
20402,i selassie i - bladerunner remix,dillinja,6zO10hfjtPjv5u5V2YciaU,2016,9999,0
20403,brain body,acid dad,3CIgQjQbKnO3dGM93WlZzb,2016,9999,0
20404,feels like home - acoustic version,matt johnson,4SKH1xlDFrDpYl128WR2sV,2016,9999,0
20405,everybody's talking,ernest ranglin,5y5fR0Yec0n0eu5bn3eczY,2016,9999,0
20406,back to alchemy,frankyeffe,33lruQik0LxpTzoMYEgQ0N,2016,9999,0
20407,sunday drive,jim brickman,0Bk0hhQtgDgwg1zDRYmlye,2016,9999,0
20408,"take me home, country roads",cooltime kids,5P2FARTcSkuxkJaQe8gwfS,2016,9999,0
20409,get down - we can get down,groove chronicles (noodles),2IrVQQ9cR0W0igKz661O4p,2016,9999,0
20410,my final chapter - orchestral version,serenity,3qaYNSrKe7mG5vqOa7PKdU,2016,9999,0
20411,astro swag,charlie e os marretas,395fkovdVAPE6jni2GEZd8,2016,9999,0
20412,gymnopédie no. 1: lent et douloureux,erik satie,7vuj72WTNRJfNaOBU4dTh1,2016,9999,0
20413,"fra diavolo, act i scene 5 (sung in russian): oui, je vais commander le punch à vous, milord [live]",daniel auber,2pwz3byK4t6u9oET1yy75Y,2016,9999,0
20414,baby,royal republic,1edoYv7eYCeTzzQqFjvsDu,2016,9999,0
20415,microcosme,piano novel,3RULLMNMQ3xkMKxBnapXvm,2016,9999,0
20416,drop,drowning pool,4O8uzucFOdEELxut5SG1Qc,2016,9999,0
20417,"tosca, act ii: act ii: sciarrone, che dice il cavalier? (scarpia)",giacomo puccini,4b7iaDiyV7FuiEuO105lTt,2016,9999,0
20418,norwegian rain,david lanz,5cvtsq6zS8MHQG5MMLH1x0,2016,9999,0
20419,sorry i am late - richy ahmed remix,kollektiv turmstrasse,5DowtLpR23OAwtgUt8sQXk,2016,9999,0
20420,enemy zone,vybz kartel,2DarXWNGHxb46tZGOv72k5,2016,9999,0
20421,animal,kanga,7xXWtYKVrrxA4hi828mhMI,2016,9999,0
20422,beautiful mistake,campsite dream,00qEldFA0LH0K7IrK4WweU,2016,9999,0
20423,close your eyes,sadistics,5dwr3ShkKRoGoHBbZmyQu0,2016,9999,0
20424,send it (feat. rich homie quan),austin mahone,1dytORtqcfaRkTqPyH2iQy,2016,9999,0
20425,stonewalled,noisia,0FAQ0JNnRZ4ty30CjU5Vfa,2016,9999,0
20426,noises and conversations,the heliocentrics,2qw288EMs2fXr5RVQYVkWd,2016,9999,0
20427,london queen,christopher martin,2m5WtS6vmfKpYXRrsphynp,2016,9999,0
20428,cinderella,falz,6eS4bLMXFIHkmwa69niENw,2016,9999,0
20429,the potter's hand,worship music piano,3pj1khZKsvtBHRKcCefe1y,2016,9999,0
20430,linger,freedom fry,3rcVJVqhuuKbVppaLXrxD5,2016,9999,0
20431,red room,this wild life,3qT4yo8LGcRVK9yPLi5Dl4,2016,9999,0
20432,burn nice and slow (the formative years),hail the sun,0zFFhZw6L3YWBVv0LJbCeR,2016,9999,0
20433,a segurança,coral kadmiel,6sKi0zGbaa834vUutKKUlk,2016,9999,0
20434,eon,meredith monk,7H3A5zUMTg73sJhZPyEo1F,2016,9999,0
20435,bath,offonoff,22tAOnXPrSFOp2En3WcyyA,2016,9999,0
20436,mastery and power,cryptic void,2qrAvoKfKd2NlMhPe8dBxc,2016,9999,0
20437,stories over,jan blomqvist,5nFbPHuSyeNQ0DwR4W7vzm,2016,9999,0
20438,static buzz,snail mail,4ajO9x4L9MOUld14nFVjqu,2016,9999,0
20439,untitled 03 | 05.28.2013.,kendrick lamar,2fgAJeky8Cpsr8Cfvn2NVp,2016,9999,0
20440,hit the showers,gabriel rutledge,4r1hOIWWsHib5dQmOsPo7J,2016,9999,0
20441,missgeburt,crystal f,4ntvL1xeO1S6Q9FmW44KOX,2016,9999,0
20442,lydian,lsb,3hSavSTOoM3IJXU6pDuejZ,2016,9999,0
20443,caught on fire,lainey wilson,4MzYrhAYNFWr5PsOlp193B,2016,9999,0
20444,some light to see,orquidea negra,77rROysRJOYXZMPrmoh34L,2016,9999,0
20445,storm witch (hymn of the tempestarii),inkubus sukkubus,530Izr1OJeC1b0poj4bicI,2016,9999,0
20446,black waters,avatar,13P0VVYXbmmUEM3rzrcgq3,2016,9999,0
20447,let me be your fantasy,embody,3B9VYjMfm53pIhf8gM4FI7,2016,9999,0
20448,lost sanctuary,adrian von ziegler,5LGJJVjPPgCl4RvCtv9zeH,2016,9999,0
20449,zombies,childish gambino,5jSfKTSGeRp8ir8qaobdcJ,2016,9999,0
20450,take it all back (string quartet op.9 in c major),judah & the lion,5OFDHWxdRgYCb8EyvoS0S8,2016,9999,0
20451,pony - charly lownoise remix,de kraaien,2tOazoNh3c2BAtiPMqerfR,2016,9999,0
20452,humaitá,nomade orquestra,31ofub9D3F4Aw5yKEx9Ruo,2016,9999,0
20453,silence,koven,681gQsJwBWHK3Pv6hhuTmx,2016,9999,0
20454,pleasure,justice,19ts4uqOimLvSbu4DyOWE2,2016,9999,0
20455,draconian love,avantasia,3ZCP4Ua1xF48uiYw4NZOYv,2016,9999,0
20456,magnetised,tom odell,4JBNKQg27FoumUSo96r2pk,2016,9999,0
20457,you got the rhythm,sephyx,7Fr1uXycK5XUX2IQRY1P9x,2016,9999,0
20458,forsaken,gadget,7cFJwxmZkvdsH7a5lSNh4m,2016,9999,0
20459,communication breakdown - 10/8/69 playhouse theatre;remaster,led zeppelin,2mxCbflovI7X3GJqodNmQW,2016,9999,0
20460,king cobra (drippin'),$uicideboy$,4iuObbT7xWyC9erXVZ99nW,2017,9999,0
20461,emmanuel (feat. sandra mbuyi & gamaliel lombo),lord lombo,2pEUQcGWL4uDsw5Wh2UswW,2017,9999,0
20462,shallow waters,harold danko,0Q3LZbJerwYufO4DfOfZ56,2017,9999,0
20463,cai fora,prettos,5FSJbmDkBvXA4SAN7xnN8C,2017,9999,0
20464,cavaco vadio,xande de pilares,0YCU2DCHoXnWWWYKoU44GS,2017,9999,0
20465,arcade,mind.in.a.box,1tcZ5Fh2NHAA8gVeuiKw2A,2017,9999,0
20466,inssegh inssegh,les filles de illighadad,5fEjp2F0Sqr9fMuLSaDqz0,2017,9999,0
20467,i wanna know,la felix,0xGTpQrQSRS2o8TMYGCyOr,2017,9999,0
20468,sleepin' with the reaper,the grascals,01EbO9OJ26WmF4WYJuAyXd,2017,9999,0
20469,paradise lost,reset robot,4nIxxXV50oGs0opOEd48Hd,2017,9999,0
20470,eu quero é tu,oba oba samba house,1D8sTZg4BP3Lic20MMirO6,2017,9999,0
20471,azhagazhaga - karaoke,d. imman,5k9AWSdYvPLqHANEmNk4OK,2017,9999,0
20472,in moonlight i am reborn,inanimate existence,5kDfDCiEITO0Q0VmENo6WO,2017,9999,0
20473,obeyed,godflesh,3UNXSoT0EA8AJq2Alnmk95,2017,9999,0
20474,lord you're mighty,jj hairston,607XQBuIdZpkhchwqQP9rG,2017,9999,0
20475,baba ese,yinka ayefele,69lN2FVJZVnahHGLrtGIsv,2017,9999,0
20476,morgen wird alles gut - live,drew sarich,2Opky1k1Qv0SmYZbiY084V,2017,9999,0
20477,sai do mato veiaco,léo & raphael,2Awu4MEQvwHucipV0CMlEa,2017,9999,0
20478,lord of the trenches,stallion,01CA3l6TAnOvqR5QAD0a4F,2017,9999,0
20479,"braver (from ""shokugeki no souma"")",eddie van der meer,5sVrB1afymvQ9PxZnNW4RV,2017,9999,0
20480,more like noise,eashwar subramanian,5D6VBK2mtZVJbBXyckfWWG,2017,9999,0
20481,en la obscuridad,la fiera de ojinaga,0F6grWVBdVtwq5KRYl8Hks,2017,9999,0
20482,runaway,bon jovi,6WIrK4XCFLtEz12Kxiyjt6,2017,9999,0
20483,better,hot shade,0mdaq2XYJsFTXm3rLMdUc0,2017,9999,0
20484,whose plan is it,noisecontrollers,7IMfk8xhHFkhMeBfFltNOm,2017,9999,0
20485,no good - extended mix,music p,4FboUuzKcUqWBacyuqrOrI,2017,9999,0
20486,bird on the wire - live,tedeschi trucks band,2D1b4pdLJWi9rU309xLcBK,2017,9999,0
20487,some say,darci,5zx1WrC5AuCaKjpKZDzNy5,2017,9999,0
20488,deixa rolar,xand avião,2dlB0uicFmRPk2Twg0wLZG,2017,9999,0
20489,x2c,troyboi,4Qgr3o07k8NuGRRno8z9rO,2017,9999,0
20490,breakfast in bed,jazzinuf,0kr90pvUaSaAml5DtZBycW,2017,9999,0
20491,zenzenzense - english version,radwimps,08v1j4Hmy6uSiwXOnM5otQ,2017,9999,0
20492,fever dream,grayscale,4OJ3ET3FKD9g4wOsU5JVuu,2017,9999,0
20493,apophenia,the senseless,0a3pfEnPLfdcyCpwzAUe6m,2017,9999,0
20494,tá vendo aquela lua,silvanno salles,0uKUEJjEd688QFuKVDGAmZ,2017,9999,0
20495,bezwolny,warsaw afrobeat orchestra,24TknZaEl55NA7UTGe94m2,2017,9999,0
20496,tri odyssey,blood stain child,2X4g0gzp9ufEEqmerH6Fak,2017,9999,0
20497,vaporous flame,almyrkvi,1sXue8oDvH9xTmYjhWGaws,2017,9999,0
20498,te quedaras conmigo,tito rojas,5I7YA04ThcAiLK6ZsghOBi,2017,9999,0
20499,the passing,eldamar,2OuTkX4PE39IvXLmZOY6kp,2017,9999,0
20500,we're all alone,prudence liew,0ZE5uxUKgnEitPwgazN4ho,2017,9999,0
20501,la pluie (feat. stromae),orelsan,4cYFep5SECqb4EsSkF82e0,2017,9999,0
20502,deepest wave (official hard bass 2017 anthem),b-front,4H8m22bGuqKMbjtelmY06E,2017,9999,0
20503,nothin' like us,josh gracin,79I1s6rpI6QnDoi85QGNDE,2017,9999,0
20504,filho chora e mãe não vê,irmão lázaro,3vMYMmAEXI9zZxXYvw7Gzl,2017,9999,0
20505,vision board,lemongrass,6VDF1vffh8vSGGQH8cvxVI,2017,9999,0
20506,ifiebre!,oreskaband,6Ug9rdtwTZrcnlyXsc1enf,2017,9999,0
20507,your painted armor aches to crack,bvdub,3JVzjnQ1cdiy6gSUU0W3l1,2017,9999,0
20508,loonatic,looπδ / odd eye circle,2FwFu6y1aXPWXWcD9RxA6v,2017,9999,0
20509,lloraré las penas,david bisbal,0nub3NxxIMUJ56bBtM1sJ4,2017,9999,0
20510,dusk,day 7,4pJyPdZ90ISSI6Ae04PmHg,2017,9999,0
20511,how low can you go,kenny wayne shepherd,5q9HIo8ez49UEKOvXZwoaW,2017,9999,0
20512,i keep calling,wankelmut,27kkxnapH8agJp6eUEUQ3V,2017,9999,0
20513,"symphony no. 2 in b-flat major, d.125: i. largo — allegro vivace",franz schubert,4UxYzsmPu7HZ791dBjefLc,2017,9999,0
20514,vulture,daphni,1reyQCerHV9OqMCtqGJMnw,2017,9999,0
20515,major key alert,emmure,7fPnHonDYJZnnK97GEwfFH,2017,9999,0
20516,somebody else,zonoma,6UW9S0skvWZ9PUvLti7aZP,2017,9999,0
20517,you won't know where you stand,aquilo,1SdiojvoE54GEGf7TBE3CB,2017,9999,0
20518,忽爾今夏,anthony wong,04AiEFRyQVGBdmpvOml8bj,2017,9999,0
20519,je pense à toi,hornet la frappe,4vEaXY95aExfle99vJgXzU,2017,9999,0
20520,seeing red - remastered,killing joke,5IlQ7aad7dbT1sDRfwYqAn,2017,9999,0
20521,"naina (from ""khoobsurat"")",sona mohapatra,3xKejjG0xCUQta4AWmh2OF,2017,9999,0
20522,the closest thing to heaven that i've found,bob luman,3I50Kb12lYxl74GhV4OgFM,2017,9999,0
20523,monument - barnt remix,tale of us,3veaRocpNihtbSwkAHefGp,2017,9999,0
20524,осенние листья,gelena velikanova,11IFUofpl5uugHVcpAKR1o,2017,9999,0
20525,call me - emmanuel top remix,ellen allien,4PXQDrRJzLuHc473LvHZXo,2017,9999,0
20526,my name,stonebwoy,0Rm85lKJ6ekRvWTF3msFXz,2017,9999,0
20527,kaunolu,kuana torres kahele,7xVv2eEsBqTUTNZMdBO1x7,2017,9999,0
20528,zeit zu gehen,unheilig,2lfYHTQl8esLepdFkOypf9,2017,9999,0
20529,a decade in the rain,coldrain,4nAXcpLh6hO3lwIB4BlLJY,2017,9999,0
20530,you can't pray the gay away,laura bell bundy,3Lj2rqMdH7bGIDIvD16rkx,2017,9999,0
20531,do it,rae morris,0crJwqcmyzByapkk3mb2Ce,2017,9999,0
20532,diminish,death toll 80k,7mbjF6NWl5BBoNf4yONdYe,2017,9999,0
20533,high society,cotton mather,59RwmHTuUaGusLIzdRLZYA,2017,9999,0
20534,rosecrance,born of osiris,1DUCq62mEnC0PYfTQT08xZ,2017,9999,0
20535,crab with knife,flight patterns,7aMTkOqrnfAbCI5QRdhTTp,2017,9999,0
20536,m.a.y. in the backyard,ryuichi sakamoto,55YmHqwL2o7qd0t37VeHhT,2017,9999,0
20537,der lehrer,kollegah,14q5LEC1Vogad1F4ChLlQa,2017,9999,0
20538,red carpet rush,blue stahli,2QxpxDdedJKKdL31X4xdiM,2017,9999,0
20539,burn it down,shattered sun,6hBsJEbmrIJ7Ue0qxKgKyS,2017,9999,0
20540,love music,piano peace,3gVXRRGkUDsd1WTLZKNF86,2017,9999,0
20541,serving cavi on 18 and garfield,omar s,6REw14GWd75GrW1n95XhdV,2017,9999,0
20542,a voz marrom que não deixa o samba morrer - ao vivo,g.r.c.e.s. mocidade alegre,07rN5lN6S7P21Y4BW9bZpK,2017,9999,0
20543,late in love,souly had,1p7VhlyJUgBSF3sB5Iu0Fh,2017,9999,0
20544,metro madness boss,funk fiction,1zPxOVlRAmj8P1hswZ8Mt4,2017,9999,0
20545,the wind that carries me away,afi,3sc7OaJaM9GBXXJKTY5CLn,2017,9999,0
20546,drinkin',jmsn,5p8mIi823BET6E9BcJNbwv,2017,9999,0
20547,trash,show me the body,1XEvAm9FBQYevZ2GEMlmZq,2017,9999,0
20548,malambeao,orquesta osvaldo pugliese,2MQ27jQQzD4L1jjl7QH5w0,2017,9999,0
20549,desnudo,sho-hai,5xvVGCuEwz520Fg8pG1CP4,2017,9999,0
20550,letterman,wiz khalifa,4EsYkJjHKMejYLp54woB9c,2017,9999,0
20551,witchdoctor,camo & krooked,3H8DZnQ3oSz3WacjNPMGx2,2017,9999,0
20552,be sharp say nowt,patrick topping,6TvYtabYoc5plSB9kJpgOs,2017,9999,0
20553,reverie - original mix,audiojack,1pSpocuLwo7cGsz2GzppYT,2017,9999,0
20554,blade runner,hans zimmer,5cdx6h6N1E4PwKkOwb8Gzl,2017,9999,0
20555,parlez-moi d'amour,andré rieu,7HraYDan4qo7lfm7uslGTn,2017,9999,0
20556,my friends,len cariou,6gYamMJKfvaAqCPQJBLobu,2017,9999,0
20557,deification,blood chalice,40A4lPMdzJfUtOhknttLmm,2017,9999,0
